2024-10-24T13:03:49.699028843Z I1024 13:03:49.698906       1 start.go:52] Version: 4.18.0-0.ci.test-2024-10-24-124520-ci-op-2fcpj5j6-latest (Raw: machine-config-daemon-4.6.0-202006240615.p0-3074-g54144b31-dirty, Hash: 54144b315275a22cc9140677792ef5ed0189bcde)
2024-10-24T13:09:18.209184909Z I1024 13:09:18.209106       1 event.go:377] Event(v1.ObjectReference{Kind:"", Namespace:"openshift-machine-config-operator", Name:"machine-config", UID:"dd0afbe7-0aa0-4a8f-9867-de883eea22a6", APIVersion:"", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'OperatorDegraded: MachineConfigPoolsFailed' Failed to resync 4.18.0-0.ci.test-2024-10-24-124520-ci-op-2fcpj5j6-latest because: Get "https://172.30.0.1:443/apis/machineconfiguration.openshift.io/v1/machineconfigpools/master": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:09:27.975485829Z E1024 13:09:27.975413       1 leaderelection.go:340] Failed to update lock optimitically: Put "https://172.30.0.1:443/apis/coordination.k8s.io/v1/namespaces/openshift-machine-config-operator/leases/machine-config": dial tcp 172.30.0.1:443: connect: connection refused, falling back to slow path
2024-10-24T13:09:27.976295189Z E1024 13:09:27.976248       1 leaderelection.go:347] error retrieving resource lock openshift-machine-config-operator/machine-config: Get "https://172.30.0.1:443/apis/coordination.k8s.io/v1/namespaces/openshift-machine-config-operator/leases/machine-config": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:09:28.087293823Z E1024 13:09:28.087248       1 event.go:368] "Unable to write event (may retry after sleeping)" err="Post \"https://172.30.0.1:443/api/v1/namespaces/openshift-machine-config-operator/events\": dial tcp 172.30.0.1:443: connect: connection refused" event="&Event{ObjectMeta:{machine-config.1801658416d385ee  openshift-machine-config-operator    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},InvolvedObject:ObjectReference{Kind:,Namespace:openshift-machine-config-operator,Name:machine-config,UID:dd0afbe7-0aa0-4a8f-9867-de883eea22a6,APIVersion:,ResourceVersion:,FieldPath:,},Reason:OperatorDegraded: MachineConfigControllerFailed,Message:Failed to resync 4.18.0-0.ci.test-2024-10-24-124520-ci-op-2fcpj5j6-latest because: failed to apply machine config controller manifests: Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/clusterroles/machine-config-controller\": dial tcp 172.30.0.1:443: connect: connection refused,Source:EventSource{Component:machineconfigoperator,Host:,},FirstTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,LastTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,Count:1,Type:Warning,EventTime:0001-01-01 00:00:00 +0000 UTC,Series:nil,Action:,Related:nil,ReportingController:machineconfigoperator,ReportingInstance:,}"
2024-10-24T13:09:28.452521206Z I1024 13:09:28.452457       1 event.go:377] Event(v1.ObjectReference{Kind:"", Namespace:"openshift-machine-config-operator", Name:"machine-config", UID:"dd0afbe7-0aa0-4a8f-9867-de883eea22a6", APIVersion:"", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'OperatorDegraded: MachineConfigPoolsFailed' Failed to resync 4.18.0-0.ci.test-2024-10-24-124520-ci-op-2fcpj5j6-latest because: Get "https://172.30.0.1:443/apis/machineconfiguration.openshift.io/v1/machineconfigpools/master": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:09:38.088151519Z E1024 13:09:38.088098       1 event.go:368] "Unable to write event (may retry after sleeping)" err="Post \"https://172.30.0.1:443/api/v1/namespaces/openshift-machine-config-operator/events\": dial tcp 172.30.0.1:443: connect: connection refused" event="&Event{ObjectMeta:{machine-config.1801658416d385ee  openshift-machine-config-operator    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},InvolvedObject:ObjectReference{Kind:,Namespace:openshift-machine-config-operator,Name:machine-config,UID:dd0afbe7-0aa0-4a8f-9867-de883eea22a6,APIVersion:,ResourceVersion:,FieldPath:,},Reason:OperatorDegraded: MachineConfigControllerFailed,Message:Failed to resync 4.18.0-0.ci.test-2024-10-24-124520-ci-op-2fcpj5j6-latest because: failed to apply machine config controller manifests: Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/clusterroles/machine-config-controller\": dial tcp 172.30.0.1:443: connect: connection refused,Source:EventSource{Component:machineconfigoperator,Host:,},FirstTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,LastTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,Count:1,Type:Warning,EventTime:0001-01-01 00:00:00 +0000 UTC,Series:nil,Action:,Related:nil,ReportingController:machineconfigoperator,ReportingInstance:,}"
2024-10-24T13:09:48.089628700Z E1024 13:09:48.089557       1 event.go:368] "Unable to write event (may retry after sleeping)" err="Post \"https://172.30.0.1:443/api/v1/namespaces/openshift-machine-config-operator/events\": dial tcp 172.30.0.1:443: connect: connection refused" event="&Event{ObjectMeta:{machine-config.1801658416d385ee  openshift-machine-config-operator    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},InvolvedObject:ObjectReference{Kind:,Namespace:openshift-machine-config-operator,Name:machine-config,UID:dd0afbe7-0aa0-4a8f-9867-de883eea22a6,APIVersion:,ResourceVersion:,FieldPath:,},Reason:OperatorDegraded: MachineConfigControllerFailed,Message:Failed to resync 4.18.0-0.ci.test-2024-10-24-124520-ci-op-2fcpj5j6-latest because: failed to apply machine config controller manifests: Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/clusterroles/machine-config-controller\": dial tcp 172.30.0.1:443: connect: connection refused,Source:EventSource{Component:machineconfigoperator,Host:,},FirstTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,LastTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,Count:1,Type:Warning,EventTime:0001-01-01 00:00:00 +0000 UTC,Series:nil,Action:,Related:nil,ReportingController:machineconfigoperator,ReportingInstance:,}"
2024-10-24T13:09:48.935269829Z I1024 13:09:48.935166       1 event.go:377] Event(v1.ObjectReference{Kind:"", Namespace:"openshift-machine-config-operator", Name:"machine-config", UID:"dd0afbe7-0aa0-4a8f-9867-de883eea22a6", APIVersion:"", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'OperatorDegraded: MachineConfigPoolsFailed' Failed to resync 4.18.0-0.ci.test-2024-10-24-124520-ci-op-2fcpj5j6-latest because: Get "https://172.30.0.1:443/apis/machineconfiguration.openshift.io/v1/machineconfigpools/master": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:09:53.977226181Z E1024 13:09:53.977143       1 leaderelection.go:340] Failed to update lock optimitically: Put "https://172.30.0.1:443/apis/coordination.k8s.io/v1/namespaces/openshift-machine-config-operator/leases/machine-config": dial tcp 172.30.0.1:443: connect: connection refused, falling back to slow path
2024-10-24T13:09:53.977827371Z E1024 13:09:53.977733       1 leaderelection.go:347] error retrieving resource lock openshift-machine-config-operator/machine-config: Get "https://172.30.0.1:443/apis/coordination.k8s.io/v1/namespaces/openshift-machine-config-operator/leases/machine-config": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:09:58.091724130Z E1024 13:09:58.091668       1 event.go:368] "Unable to write event (may retry after sleeping)" err="Post \"https://172.30.0.1:443/api/v1/namespaces/openshift-machine-config-operator/events\": dial tcp 172.30.0.1:443: connect: connection refused" event="&Event{ObjectMeta:{machine-config.1801658416d385ee  openshift-machine-config-operator    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},InvolvedObject:ObjectReference{Kind:,Namespace:openshift-machine-config-operator,Name:machine-config,UID:dd0afbe7-0aa0-4a8f-9867-de883eea22a6,APIVersion:,ResourceVersion:,FieldPath:,},Reason:OperatorDegraded: MachineConfigControllerFailed,Message:Failed to resync 4.18.0-0.ci.test-2024-10-24-124520-ci-op-2fcpj5j6-latest because: failed to apply machine config controller manifests: Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/clusterroles/machine-config-controller\": dial tcp 172.30.0.1:443: connect: connection refused,Source:EventSource{Component:machineconfigoperator,Host:,},FirstTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,LastTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,Count:1,Type:Warning,EventTime:0001-01-01 00:00:00 +0000 UTC,Series:nil,Action:,Related:nil,ReportingController:machineconfigoperator,ReportingInstance:,}"
2024-10-24T13:10:08.093004177Z E1024 13:10:08.092938       1 event.go:368] "Unable to write event (may retry after sleeping)" err="Post \"https://172.30.0.1:443/api/v1/namespaces/openshift-machine-config-operator/events\": dial tcp 172.30.0.1:443: connect: connection refused" event="&Event{ObjectMeta:{machine-config.1801658416d385ee  openshift-machine-config-operator    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},InvolvedObject:ObjectReference{Kind:,Namespace:openshift-machine-config-operator,Name:machine-config,UID:dd0afbe7-0aa0-4a8f-9867-de883eea22a6,APIVersion:,ResourceVersion:,FieldPath:,},Reason:OperatorDegraded: MachineConfigControllerFailed,Message:Failed to resync 4.18.0-0.ci.test-2024-10-24-124520-ci-op-2fcpj5j6-latest because: failed to apply machine config controller manifests: Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/clusterroles/machine-config-controller\": dial tcp 172.30.0.1:443: connect: connection refused,Source:EventSource{Component:machineconfigoperator,Host:,},FirstTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,LastTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,Count:1,Type:Warning,EventTime:0001-01-01 00:00:00 +0000 UTC,Series:nil,Action:,Related:nil,ReportingController:machineconfigoperator,ReportingInstance:,}"
2024-10-24T13:10:18.094874266Z E1024 13:10:18.094811       1 event.go:368] "Unable to write event (may retry after sleeping)" err="Post \"https://172.30.0.1:443/api/v1/namespaces/openshift-machine-config-operator/events\": dial tcp 172.30.0.1:443: connect: connection refused" event="&Event{ObjectMeta:{machine-config.1801658416d385ee  openshift-machine-config-operator    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},InvolvedObject:ObjectReference{Kind:,Namespace:openshift-machine-config-operator,Name:machine-config,UID:dd0afbe7-0aa0-4a8f-9867-de883eea22a6,APIVersion:,ResourceVersion:,FieldPath:,},Reason:OperatorDegraded: MachineConfigControllerFailed,Message:Failed to resync 4.18.0-0.ci.test-2024-10-24-124520-ci-op-2fcpj5j6-latest because: failed to apply machine config controller manifests: Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/clusterroles/machine-config-controller\": dial tcp 172.30.0.1:443: connect: connection refused,Source:EventSource{Component:machineconfigoperator,Host:,},FirstTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,LastTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,Count:1,Type:Warning,EventTime:0001-01-01 00:00:00 +0000 UTC,Series:nil,Action:,Related:nil,ReportingController:machineconfigoperator,ReportingInstance:,}"
2024-10-24T13:10:19.978144580Z E1024 13:10:19.978066       1 leaderelection.go:340] Failed to update lock optimitically: Put "https://172.30.0.1:443/apis/coordination.k8s.io/v1/namespaces/openshift-machine-config-operator/leases/machine-config": dial tcp 172.30.0.1:443: connect: connection refused, falling back to slow path
2024-10-24T13:10:19.978906481Z E1024 13:10:19.978833       1 leaderelection.go:347] error retrieving resource lock openshift-machine-config-operator/machine-config: Get "https://172.30.0.1:443/apis/coordination.k8s.io/v1/namespaces/openshift-machine-config-operator/leases/machine-config": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:10:28.096922654Z E1024 13:10:28.096847       1 event.go:368] "Unable to write event (may retry after sleeping)" err="Post \"https://172.30.0.1:443/api/v1/namespaces/openshift-machine-config-operator/events\": dial tcp 172.30.0.1:443: connect: connection refused" event="&Event{ObjectMeta:{machine-config.1801658416d385ee  openshift-machine-config-operator    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},InvolvedObject:ObjectReference{Kind:,Namespace:openshift-machine-config-operator,Name:machine-config,UID:dd0afbe7-0aa0-4a8f-9867-de883eea22a6,APIVersion:,ResourceVersion:,FieldPath:,},Reason:OperatorDegraded: MachineConfigControllerFailed,Message:Failed to resync 4.18.0-0.ci.test-2024-10-24-124520-ci-op-2fcpj5j6-latest because: failed to apply machine config controller manifests: Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/clusterroles/machine-config-controller\": dial tcp 172.30.0.1:443: connect: connection refused,Source:EventSource{Component:machineconfigoperator,Host:,},FirstTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,LastTimestamp:2024-10-24 13:09:09.880030702 +0000 UTC m=+320.440232855,Count:1,Type:Warning,EventTime:0001-01-01 00:00:00 +0000 UTC,Series:nil,Action:,Related:nil,ReportingController:machineconfigoperator,ReportingInstance:,}"
2024-10-24T13:10:29.898269936Z I1024 13:10:29.898210       1 event.go:377] Event(v1.ObjectReference{Kind:"", Namespace:"openshift-machine-config-operator", Name:"machine-config", UID:"dd0afbe7-0aa0-4a8f-9867-de883eea22a6", APIVersion:"", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'OperatorDegraded: MachineConfigPoolsFailed' Failed to resync 4.18.0-0.ci.test-2024-10-24-124520-ci-op-2fcpj5j6-latest because: Get "https://172.30.0.1:443/apis/machineconfiguration.openshift.io/v1/machineconfigpools/master": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:11:29.217193190Z W1024 13:11:29.217075       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:29.222245300Z W1024 13:11:29.222197       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:30.555528814Z W1024 13:11:30.555473       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:30.563124744Z W1024 13:11:30.563082       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:30.568361494Z W1024 13:11:30.568303       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:30.579501994Z W1024 13:11:30.579445       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:30.584642524Z W1024 13:11:30.584593       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:30.590923035Z W1024 13:11:30.590878       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:32.965733329Z I1024 13:11:32.965683       1 operator.go:420] Change observed to kube-apiserver-server-ca
2024-10-24T13:11:34.859723459Z W1024 13:11:34.859674       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:34.866509659Z W1024 13:11:34.866482       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:36.330612255Z W1024 13:11:36.330564       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:36.336253895Z W1024 13:11:36.336219       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:36.342233195Z W1024 13:11:36.342194       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:36.350157505Z W1024 13:11:36.350074       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:36.355996245Z W1024 13:11:36.355941       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:36.361548395Z W1024 13:11:36.361516       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:40.745663692Z W1024 13:11:40.745622       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:40.754013752Z W1024 13:11:40.753957       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:42.098348996Z W1024 13:11:42.098287       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:42.104027746Z W1024 13:11:42.103988       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:42.109297796Z W1024 13:11:42.109256       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:42.117457256Z W1024 13:11:42.117418       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:42.123259086Z W1024 13:11:42.123218       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:42.128358047Z W1024 13:11:42.128323       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:46.430352612Z W1024 13:11:46.430298       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:46.435245052Z W1024 13:11:46.435197       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:47.892340157Z W1024 13:11:47.892286       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:47.899061297Z W1024 13:11:47.899007       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:47.904778387Z W1024 13:11:47.904721       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:47.913075807Z W1024 13:11:47.913033       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:47.919182397Z W1024 13:11:47.918094       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:47.924325017Z W1024 13:11:47.924291       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:52.194316872Z W1024 13:11:52.194247       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:52.202277243Z W1024 13:11:52.202217       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:53.671387438Z W1024 13:11:53.671340       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:53.677280278Z W1024 13:11:53.677246       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:53.682249089Z W1024 13:11:53.682213       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:53.687866769Z W1024 13:11:53.687834       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:53.693237969Z W1024 13:11:53.693199       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:53.698476089Z W1024 13:11:53.698444       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:57.985629034Z W1024 13:11:57.985552       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:57.994226134Z W1024 13:11:57.994149       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:59.452543900Z W1024 13:11:59.452481       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:59.458632330Z W1024 13:11:59.458603       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:59.464108160Z W1024 13:11:59.464051       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:59.470431770Z W1024 13:11:59.470404       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:59.477165980Z W1024 13:11:59.477125       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:11:59.482335200Z W1024 13:11:59.482301       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:03.747584905Z W1024 13:12:03.747533       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:03.756128755Z W1024 13:12:03.756103       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:05.223168661Z W1024 13:12:05.223112       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:05.228580901Z W1024 13:12:05.228546       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:05.234154621Z W1024 13:12:05.234110       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:05.240345051Z W1024 13:12:05.240269       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:05.246284241Z W1024 13:12:05.246246       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:05.252133191Z W1024 13:12:05.252085       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:09.519724266Z W1024 13:12:09.519666       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:09.527667247Z W1024 13:12:09.527624       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:10.999627639Z W1024 13:12:10.999592       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:11.005463689Z W1024 13:12:11.005399       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:11.010975139Z W1024 13:12:11.010920       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:11.017727339Z W1024 13:12:11.017703       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:11.023837049Z W1024 13:12:11.023807       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:11.029261809Z W1024 13:12:11.029225       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:15.297934409Z W1024 13:12:15.297891       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:15.306277099Z W1024 13:12:15.306221       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:16.777465192Z W1024 13:12:16.777405       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:16.783526122Z W1024 13:12:16.783494       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:16.789347822Z W1024 13:12:16.789326       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:16.795882462Z W1024 13:12:16.795848       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:12:16.802052662Z W1024 13:12:16.802019       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
