2024-10-24T13:18:07.272218495Z I1024 13:18:07.271844       1 profiler.go:21] Starting profiling endpoint at http://127.0.0.1:6060/debug/pprof/
2024-10-24T13:21:48.965475640Z I1024 13:21:48.965330       1 base_controller.go:74] Caches are synced for GuardController 
2024-10-24T13:21:48.965486540Z I1024 13:21:48.965478       1 base_controller.go:111] Starting #1 worker of GuardController controller ...
2024-10-24T13:21:48.965532840Z I1024 13:21:48.965312       1 base_controller.go:74] Caches are synced for etcd-InstallerState 
2024-10-24T13:21:48.965596869Z I1024 13:21:48.965581       1 base_controller.go:111] Starting #1 worker of etcd-InstallerState controller ...
2024-10-24T13:21:48.978251650Z E1024 13:21:48.978204       1 base_controller.go:271] "Unhandled Error" err="FSyncController reconciliation failed: Post \"https://thanos-querier.openshift-monitoring.svc:9091/api/v1/query\": dial tcp: lookup thanos-querier.openshift-monitoring.svc on 172.30.0.10:53: no such host"
2024-10-24T13:21:48.979571390Z I1024 13:21:48.979511       1 etcdcli_pool.go:70] creating a new cached client
2024-10-24T13:21:48.979646500Z I1024 13:21:48.979549       1 etcdcli_pool.go:70] creating a new cached client
2024-10-24T13:21:49.069499724Z I1024 13:21:49.069449       1 reflector.go:368] Caches populated for *v1.Namespace from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T13:21:49.267454111Z I1024 13:21:49.267412       1 reflector.go:368] Caches populated for *v1.Service from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T13:21:49.464825779Z I1024 13:21:49.464763       1 request.go:700] Waited for 1.196661676s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/secrets?limit=500&resourceVersion=0
2024-10-24T13:21:49.479849089Z I1024 13:21:49.479780       1 reflector.go:368] Caches populated for *v1.Secret from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T13:21:49.565210243Z I1024 13:21:49.565163       1 base_controller.go:74] Caches are synced for etcd 
2024-10-24T13:21:49.565210243Z I1024 13:21:49.565188       1 base_controller.go:111] Starting #1 worker of etcd controller ...
2024-10-24T13:21:49.565280443Z I1024 13:21:49.565251       1 base_controller.go:74] Caches are synced for RevisionController 
2024-10-24T13:21:49.565280443Z I1024 13:21:49.565262       1 base_controller.go:111] Starting #1 worker of RevisionController controller ...
2024-10-24T13:21:49.566476893Z I1024 13:21:49.566426       1 base_controller.go:74] Caches are synced for InstallerController 
2024-10-24T13:21:49.566586973Z I1024 13:21:49.566566       1 base_controller.go:111] Starting #1 worker of InstallerController controller ...
2024-10-24T13:21:49.566773393Z I1024 13:21:49.566451       1 base_controller.go:74] Caches are synced for EtcdCertSignerController 
2024-10-24T13:21:49.566773393Z I1024 13:21:49.566741       1 base_controller.go:111] Starting #1 worker of EtcdCertSignerController controller ...
2024-10-24T13:21:49.590460494Z I1024 13:21:49.590430       1 etcdcertsignercontroller.go:241] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2024-10-24T13:21:49.624490255Z E1024 13:21:49.624420       1 base_controller.go:271] "Unhandled Error" err="FSyncController reconciliation failed: Post \"https://thanos-querier.openshift-monitoring.svc:9091/api/v1/query\": dial tcp: lookup thanos-querier.openshift-monitoring.svc on 172.30.0.10:53: no such host"
2024-10-24T13:21:49.667426777Z I1024 13:21:49.667353       1 reflector.go:368] Caches populated for *v1.Endpoints from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T13:21:49.766149640Z I1024 13:21:49.766078       1 base_controller.go:74] Caches are synced for ScriptController 
2024-10-24T13:21:49.766149640Z I1024 13:21:49.766104       1 base_controller.go:74] Caches are synced for ConfigObserver 
2024-10-24T13:21:49.766149640Z I1024 13:21:49.766110       1 base_controller.go:111] Starting #1 worker of ScriptController controller ...
2024-10-24T13:21:49.766149640Z I1024 13:21:49.766112       1 base_controller.go:74] Caches are synced for TargetConfigController 
2024-10-24T13:21:49.766149640Z I1024 13:21:49.766129       1 base_controller.go:111] Starting #1 worker of TargetConfigController controller ...
2024-10-24T13:21:49.766149640Z I1024 13:21:49.766088       1 envvarcontroller.go:242] caches synced
2024-10-24T13:21:49.766227370Z I1024 13:21:49.766112       1 base_controller.go:111] Starting #1 worker of ConfigObserver controller ...
2024-10-24T13:21:49.766227370Z E1024 13:21:49.766211       1 base_controller.go:271] "Unhandled Error" err="TargetConfigController reconciliation failed: TargetConfigController missing env var values"
2024-10-24T13:21:49.791922342Z E1024 13:21:49.791869       1 base_controller.go:271] "Unhandled Error" err="ScriptController reconciliation failed: \"configmap/etcd-pod\": missing env var values"
2024-10-24T13:21:49.793139441Z I1024 13:21:49.793115       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:21:49.793295252Z I1024 13:21:49.793269       1 status_controller.go:225] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2024-10-24T13:21:48Z","message":"BootstrapTeardownDegraded: error while updating NotEnoughEtcdMembers: client rate limiter Wait returned an error: context deadline exceeded\nEtcdMembersControllerDegraded: getting cache client could not retrieve endpoints: configmaps lister not synced\nEtcdStaticResourcesDegraded: \"etcd/ns.yaml\" (string): the server was unable to return a response in the time allotted, but may still be processing the request (get namespaces openshift-etcd)\nEtcdStaticResourcesDegraded: \nScriptControllerDegraded: \"configmap/etcd-pod\": missing env var values\nTargetConfigControllerDegraded: \"configmap/etcd-pod\": rpc error: code = Unknown desc = malformed header: missing HTTP content-type","reason":"BootstrapTeardown_Error::EtcdMembersController_ErrorUpdatingReportEtcdMembers::EtcdStaticResources_SyncError::ScriptController_Error::TargetConfigController_SynchronizationError","status":"True","type":"Degraded"},{"lastTransitionTime":"2024-10-24T13:03:45Z","message":"NodeInstallerProgressing: 1 node is at revision 1; 1 node is at revision 3; 1 node is at revision 5; 0 nodes have achieved new revision 12","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2024-10-24T13:04:53Z","message":"StaticPodsAvailable: 3 nodes are active; 1 node is at revision 1; 1 node is at revision 3; 1 node is at revision 5; 0 nodes have achieved new revision 12\nEtcdMembersAvailable: 4 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2024-10-24T13:03:29Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2024-10-24T13:03:29Z","reason":"NoData","status":"Unknown","type":"EvaluationConditionsDetected"}]}}
2024-10-24T13:21:49.811847482Z I1024 13:21:49.810939       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "BootstrapTeardownDegraded: error while updating NotEnoughEtcdMembers: client rate limiter Wait returned an error: context deadline exceeded\nEtcdMembersControllerDegraded: getting cache client could not retrieve endpoints: configmaps lister not synced\nEtcdStaticResourcesDegraded: \"etcd/ns.yaml\" (string): the server was unable to return a response in the time allotted, but may still be processing the request (get namespaces openshift-etcd)\nEtcdStaticResourcesDegraded: \nTargetConfigControllerDegraded: \"configmap/etcd-pod\": rpc error: code = Unknown desc = malformed header: missing HTTP content-type" to "BootstrapTeardownDegraded: error while updating NotEnoughEtcdMembers: client rate limiter Wait returned an error: context deadline exceeded\nEtcdMembersControllerDegraded: getting cache client could not retrieve endpoints: configmaps lister not synced\nEtcdStaticResourcesDegraded: \"etcd/ns.yaml\" (string): the server was unable to return a response in the time allotted, but may still be processing the request (get namespaces openshift-etcd)\nEtcdStaticResourcesDegraded: \nScriptControllerDegraded: \"configmap/etcd-pod\": missing env var values\nTargetConfigControllerDegraded: \"configmap/etcd-pod\": rpc error: code = Unknown desc = malformed header: missing HTTP content-type"
2024-10-24T13:21:49.828443083Z I1024 13:21:49.828405       1 etcdcertsignercontroller.go:241] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2024-10-24T13:21:49.867424444Z I1024 13:21:49.867367       1 reflector.go:368] Caches populated for *v1.ServiceAccount from k8s.io/client-go@v0.31.1/tools/cache/reflector.go:243
2024-10-24T13:21:49.966154788Z I1024 13:21:49.966095       1 base_controller.go:74] Caches are synced for EtcdStaticResources-StaticResources 
2024-10-24T13:21:49.966154788Z I1024 13:21:49.966118       1 base_controller.go:111] Starting #1 worker of EtcdStaticResources-StaticResources controller ...
2024-10-24T13:21:49.966246518Z I1024 13:21:49.966191       1 base_controller.go:74] Caches are synced for BackingResourceController-StaticResources 
2024-10-24T13:21:49.966246518Z I1024 13:21:49.966225       1 base_controller.go:111] Starting #1 worker of BackingResourceController-StaticResources controller ...
2024-10-24T13:21:50.464888667Z I1024 13:21:50.464833       1 request.go:700] Waited for 1.498434897s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-guard-ci-op-2fcpj5j6-f6035-2lklf-master-0
2024-10-24T13:21:50.909731404Z E1024 13:21:50.909685       1 base_controller.go:271] "Unhandled Error" err="FSyncController reconciliation failed: Post \"https://thanos-querier.openshift-monitoring.svc:9091/api/v1/query\": dial tcp: lookup thanos-querier.openshift-monitoring.svc on 172.30.0.10:53: no such host"
2024-10-24T13:21:51.105259782Z I1024 13:21:51.105111       1 prune_controller.go:277] Nothing to prune
2024-10-24T13:21:51.105982872Z I1024 13:21:51.105945       1 status_controller.go:225] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2024-10-24T13:21:48Z","message":"BootstrapTeardownDegraded: error while updating NotEnoughEtcdMembers: client rate limiter Wait returned an error: context deadline exceeded\nEtcdMembersControllerDegraded: getting cache client could not retrieve endpoints: configmaps lister not synced\nEtcdStaticResourcesDegraded: \"etcd/ns.yaml\" (string): the server was unable to return a response in the time allotted, but may still be processing the request (get namespaces openshift-etcd)\nEtcdStaticResourcesDegraded: \nTargetConfigControllerDegraded: \"configmap/etcd-pod\": rpc error: code = Unknown desc = malformed header: missing HTTP content-type","reason":"BootstrapTeardown_Error::EtcdMembersController_ErrorUpdatingReportEtcdMembers::EtcdStaticResources_SyncError::TargetConfigController_SynchronizationError","status":"True","type":"Degraded"},{"lastTransitionTime":"2024-10-24T13:03:45Z","message":"NodeInstallerProgressing: 1 node is at revision 1; 1 node is at revision 3; 1 node is at revision 5; 0 nodes have achieved new revision 12","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2024-10-24T13:04:53Z","message":"StaticPodsAvailable: 3 nodes are active; 1 node is at revision 1; 1 node is at revision 3; 1 node is at revision 5; 0 nodes have achieved new revision 12\nEtcdMembersAvailable: 4 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2024-10-24T13:03:29Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2024-10-24T13:03:29Z","reason":"NoData","status":"Unknown","type":"EvaluationConditionsDetected"}]}}
2024-10-24T13:21:51.127274493Z I1024 13:21:51.127210       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "BootstrapTeardownDegraded: error while updating NotEnoughEtcdMembers: client rate limiter Wait returned an error: context deadline exceeded\nEtcdMembersControllerDegraded: getting cache client could not retrieve endpoints: configmaps lister not synced\nEtcdStaticResourcesDegraded: \"etcd/ns.yaml\" (string): the server was unable to return a response in the time allotted, but may still be processing the request (get namespaces openshift-etcd)\nEtcdStaticResourcesDegraded: \nScriptControllerDegraded: \"configmap/etcd-pod\": missing env var values\nTargetConfigControllerDegraded: \"configmap/etcd-pod\": rpc error: code = Unknown desc = malformed header: missing HTTP content-type" to "BootstrapTeardownDegraded: error while updating NotEnoughEtcdMembers: client rate limiter Wait returned an error: context deadline exceeded\nEtcdMembersControllerDegraded: getting cache client could not retrieve endpoints: configmaps lister not synced\nEtcdStaticResourcesDegraded: \"etcd/ns.yaml\" (string): the server was unable to return a response in the time allotted, but may still be processing the request (get namespaces openshift-etcd)\nEtcdStaticResourcesDegraded: \nTargetConfigControllerDegraded: \"configmap/etcd-pod\": rpc error: code = Unknown desc = malformed header: missing HTTP content-type"
2024-10-24T13:21:51.142030584Z I1024 13:21:51.141931       1 etcdcertsignercontroller.go:241] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2024-10-24T13:21:51.464914566Z I1024 13:21:51.464853       1 request.go:700] Waited for 1.498165148s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/installer-sa
2024-10-24T13:21:52.228731835Z I1024 13:21:52.228665       1 etcdcertsignercontroller.go:241] skipping EtcdCertSignerController can't get current revision. Err=revision rollout in progress, can't establish current revision
2024-10-24T13:21:52.299838738Z I1024 13:21:52.299791       1 status_controller.go:225] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2024-10-24T13:21:48Z","message":"BootstrapTeardownDegraded: error while updating NotEnoughEtcdMembers: client rate limiter Wait returned an error: context deadline exceeded\nEtcdMembersControllerDegraded: getting cache client could not retrieve endpoints: configmaps lister not synced\nEtcdStaticResourcesDegraded: \"etcd/ns.yaml\" (string): the server was unable to return a response in the time allotted, but may still be processing the request (get namespaces openshift-etcd)\nEtcdStaticResourcesDegraded: ","reason":"BootstrapTeardown_Error::EtcdMembersController_ErrorUpdatingReportEtcdMembers::EtcdStaticResources_SyncError","status":"True","type":"Degraded"},{"lastTransitionTime":"2024-10-24T13:03:45Z","message":"NodeInstallerProgressing: 1 node is at revision 1; 1 node is at revision 3; 1 node is at revision 5; 0 nodes have achieved new revision 12","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2024-10-24T13:04:53Z","message":"StaticPodsAvailable: 3 nodes are active; 1 node is at revision 1; 1 node is at revision 3; 1 node is at revision 5; 0 nodes have achieved new revision 12\nEtcdMembersAvailable: 4 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2024-10-24T13:03:29Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2024-10-24T13:03:29Z","reason":"NoData","status":"Unknown","type":"EvaluationConditionsDetected"}]}}
